scope,replicate,policy,unit,group_value_aggregation,auc20,hit_count20,total_top_units,recall20,first_hit,hit_positions
external_candidate,2893,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,4,0.25,10,10
external_candidate,2894,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,4,0.5,5,5;17
external_candidate,2895,shuffled_neighbor_family_first_consensus,provenance_group,max,2,1,4,0.25,19,19
external_candidate,2896,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,2897,shuffled_neighbor_family_first_consensus,provenance_group,max,14,3,4,0.75,12,12;18;19
external_candidate,2898,shuffled_neighbor_family_first_consensus,provenance_group,max,29,3,4,0.75,1,1;15;18
external_candidate,2899,shuffled_neighbor_family_first_consensus,provenance_group,max,28,3,4,0.75,6,6;11;18
external_candidate,2900,shuffled_neighbor_family_first_consensus,provenance_group,max,37,3,4,0.75,4,4;5;17
external_candidate,2901,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,4,0.5,6,6;16
external_candidate,2902,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,4,0.5,3,3;19
external_candidate,2903,shuffled_neighbor_family_first_consensus,provenance_group,max,42,3,4,0.75,2,2;3;16
external_candidate,2904,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,2905,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,4,0.5,5,5;11
external_candidate,2906,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,4,0.5,10,10;14
external_candidate,2907,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,4,0.5,1,1;20
external_candidate,2908,shuffled_neighbor_family_first_consensus,provenance_group,max,43,3,4,0.75,2,2;7;11
external_candidate,2909,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,4,0.25,11,11
external_candidate,2910,shuffled_neighbor_family_first_consensus,provenance_group,max,1,1,4,0.25,20,20
external_candidate,2911,shuffled_neighbor_family_first_consensus,provenance_group,max,15,2,4,0.5,10,10;17
external_candidate,2912,shuffled_neighbor_family_first_consensus,provenance_group,max,8,2,4,0.5,15,15;19
external_candidate,2913,shuffled_neighbor_family_first_consensus,provenance_group,max,28,3,4,0.75,4,4;13;18
external_candidate,2914,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,4,0.5,6,6;12
external_candidate,2915,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,4,0.25,10,10
external_candidate,2916,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,2917,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,4,0.5,1,1;9
external_candidate,2918,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,4,0.5,5,5;14
external_candidate,2919,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,4,0.5,4,4;15
external_candidate,2920,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,4,0.25,1,1
external_candidate,2921,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,4,0.5,5,5;9
external_candidate,2922,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,4,0.25,7,7
external_candidate,2923,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,4,0.25,10,10
external_candidate,2924,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,4,0.5,6,6;9
external_candidate,2925,shuffled_neighbor_family_first_consensus,provenance_group,max,5,1,4,0.25,16,16
external_candidate,2926,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,4,0.25,9,9
external_candidate,2927,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,4,0.5,6,6;9
external_candidate,2928,shuffled_neighbor_family_first_consensus,provenance_group,max,15,2,4,0.5,11,11;16
external_candidate,2929,shuffled_neighbor_family_first_consensus,provenance_group,max,1,1,4,0.25,20,20
external_candidate,2930,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,4,0.5,7,7;9
external_candidate,2931,shuffled_neighbor_family_first_consensus,provenance_group,max,38,3,4,0.75,2,2;4;19
external_candidate,2932,shuffled_neighbor_family_first_consensus,provenance_group,max,33,3,4,0.75,1,1;13;16
external_candidate,2933,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,4,0.5,3,3;6
external_candidate,2934,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,4,0.25,12,12
external_candidate,2935,shuffled_neighbor_family_first_consensus,provenance_group,max,27,3,4,0.75,3,3;16;17
external_candidate,2936,shuffled_neighbor_family_first_consensus,provenance_group,max,30,3,4,0.75,8,8;11;14
external_candidate,2937,shuffled_neighbor_family_first_consensus,provenance_group,max,28,3,4,0.75,7,7;8;20
external_candidate,2938,shuffled_neighbor_family_first_consensus,provenance_group,max,17,3,4,0.75,11,11;15;20
external_candidate,2939,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,4,0.25,1,1
external_candidate,2940,shuffled_neighbor_family_first_consensus,provenance_group,max,2,1,4,0.25,19,19
external_candidate,2941,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,4,0.5,9,9;13
external_candidate,2942,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,4,0.5,9,9;14
external_candidate,2943,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,4,0.25,14,14
external_candidate,2944,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,4,0.25,14,14
external_candidate,2945,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,4,0.5,1,1;15
external_candidate,2946,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,4,0.25,3,3
external_candidate,2947,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,4,0.25,5,5
external_candidate,2948,shuffled_neighbor_family_first_consensus,provenance_group,max,6,1,4,0.25,15,15
external_candidate,2949,shuffled_neighbor_family_first_consensus,provenance_group,max,42,4,4,1.0,4,4;7;13;18
external_candidate,2950,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,4,0.5,7,7;19
external_candidate,2951,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,4,0.25,3,3
external_candidate,2952,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,4,0.25,8,8
external_candidate,2953,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,4,0.25,17,17
external_candidate,2954,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,2955,shuffled_neighbor_family_first_consensus,provenance_group,max,34,2,4,0.5,1,1;7
external_candidate,2956,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,4,0.5,6,6;11
external_candidate,2957,shuffled_neighbor_family_first_consensus,provenance_group,max,18,2,4,0.5,5,5;19
external_candidate,2958,shuffled_neighbor_family_first_consensus,provenance_group,max,30,3,4,0.75,5,5;8;20
external_candidate,2959,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,4,0.25,17,17
external_candidate,2960,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,4,0.5,8,8;17
external_candidate,2961,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,4,0.25,8,8
external_candidate,2962,shuffled_neighbor_family_first_consensus,provenance_group,max,33,3,4,0.75,5,5;11;14
external_candidate,2963,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,4,0.25,2,2
external_candidate,2964,shuffled_neighbor_family_first_consensus,provenance_group,max,21,3,4,0.75,12,12;14;16
external_candidate,2965,shuffled_neighbor_family_first_consensus,provenance_group,max,11,2,4,0.5,13,13;18
external_candidate,2966,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,4,0.5,3,3;6
external_candidate,2967,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,4,0.5,1,1;15
external_candidate,2968,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,4,0.5,8,8;10
external_candidate,2969,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,4,0.5,4,4;19
external_candidate,2970,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,4,0.25,11,11
external_candidate,2971,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,4,0.5,4,4;9
external_candidate,2972,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,4,0.5,9,9;13
external_candidate,2973,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,4,0.5,7,7;9
external_candidate,2974,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,4,0.25,4,4
external_candidate,2975,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,4,0.5,6,6;12
external_candidate,2976,shuffled_neighbor_family_first_consensus,provenance_group,max,45,3,4,0.75,2,2;6;10
external_candidate,2977,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,2978,shuffled_neighbor_family_first_consensus,provenance_group,max,9,2,4,0.5,16,16;17
external_candidate,2979,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,4,0.5,5,5;8
external_candidate,2980,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,4,0.5,6,6;12
external_candidate,2981,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,4,0.25,5,5
external_candidate,2982,shuffled_neighbor_family_first_consensus,provenance_group,max,11,1,4,0.25,10,10
external_candidate,2983,shuffled_neighbor_family_first_consensus,provenance_group,max,31,3,4,0.75,8,8;9;15
external_candidate,2984,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,2985,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,4,0.5,3,3;4
external_candidate,2986,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,4,0.25,1,1
external_candidate,2987,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,4,0.25,5,5
external_candidate,2988,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,4,0.5,6,6;15
external_candidate,2989,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,4,0.5,1,1;9
external_candidate,2990,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,2991,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,4,0.25,5,5
external_candidate,2992,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,4,0.5,5,5;9
external_candidate,2993,shuffled_neighbor_family_first_consensus,provenance_group,max,34,2,4,0.5,3,3;5
external_candidate,2994,shuffled_neighbor_family_first_consensus,provenance_group,max,12,2,4,0.5,14,14;16
external_candidate,2995,shuffled_neighbor_family_first_consensus,provenance_group,max,40,3,4,0.75,2,2;3;18
external_candidate,2996,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,4,0.5,2,2;7
external_candidate,2997,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,4,0.25,17,17
external_candidate,2998,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,4,0.25,8,8
external_candidate,2999,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,4,0.25,7,7
external_candidate,3000,shuffled_neighbor_family_first_consensus,provenance_group,max,15,2,4,0.5,8,8;19
external_candidate,3001,shuffled_neighbor_family_first_consensus,provenance_group,max,39,3,4,0.75,6,6;7;11
external_candidate,3002,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,4,0.5,3,3;4
external_candidate,3003,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,4,0.25,3,3
external_candidate,3004,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,4,0.25,11,11
external_candidate,3005,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,4,0.5,3,3;20
external_candidate,3006,shuffled_neighbor_family_first_consensus,provenance_group,max,7,2,4,0.5,17,17;18
external_candidate,3007,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,4,0.5,6,6;7
external_candidate,3008,shuffled_neighbor_family_first_consensus,provenance_group,max,17,1,4,0.25,4,4
external_candidate,3009,shuffled_neighbor_family_first_consensus,provenance_group,max,11,2,4,0.5,14,14;17
external_candidate,3010,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,4,0.5,7,7;19
external_candidate,3011,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,4,0.5,12,12;13
external_candidate,3012,shuffled_neighbor_family_first_consensus,provenance_group,max,12,2,4,0.5,14,14;16
external_candidate,3013,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,4,0.5,3,3;7
external_candidate,3014,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,4,0.5,10,10;13
external_candidate,3015,shuffled_neighbor_family_first_consensus,provenance_group,max,2,1,4,0.25,19,19
external_candidate,3016,shuffled_neighbor_family_first_consensus,provenance_group,max,6,1,4,0.25,15,15
external_candidate,3017,shuffled_neighbor_family_first_consensus,provenance_group,max,24,3,4,0.75,9,9;12;18
external_candidate,3018,shuffled_neighbor_family_first_consensus,provenance_group,max,2,1,4,0.25,19,19
external_candidate,3019,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,4,0.25,2,2
external_candidate,3020,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,4,0.5,1,1;20
external_candidate,3021,shuffled_neighbor_family_first_consensus,provenance_group,max,22,3,4,0.75,6,6;15;20
external_candidate,3022,shuffled_neighbor_family_first_consensus,provenance_group,max,15,2,4,0.5,11,11;16
external_candidate,3023,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,4,0.25,17,17
external_candidate,3024,shuffled_neighbor_family_first_consensus,provenance_group,max,27,3,4,0.75,7,7;10;19
external_candidate,3025,shuffled_neighbor_family_first_consensus,provenance_group,max,25,2,4,0.5,2,2;15
external_candidate,3026,shuffled_neighbor_family_first_consensus,provenance_group,max,34,3,4,0.75,1,1;10;18
external_candidate,3027,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,4,0.25,1,1
external_candidate,3028,shuffled_neighbor_family_first_consensus,provenance_group,max,27,3,4,0.75,9,9;13;14
external_candidate,3029,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,4,0.5,6,6;8
external_candidate,3030,shuffled_neighbor_family_first_consensus,provenance_group,max,23,3,4,0.75,5,5;17;18
external_candidate,3031,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,4,0.5,5,5;16
external_candidate,3032,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,4,0.25,14,14
external_candidate,3033,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,4,0.25,5,5
external_candidate,3034,shuffled_neighbor_family_first_consensus,provenance_group,max,37,2,4,0.5,1,1;4
external_candidate,3035,shuffled_neighbor_family_first_consensus,provenance_group,max,39,3,4,0.75,2,2;3;19
external_candidate,3036,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,4,0.25,8,8
external_candidate,3037,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,4,0.25,5,5
external_candidate,3038,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,4,0.25,7,7
external_candidate,3039,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,4,0.25,6,6
external_candidate,3040,shuffled_neighbor_family_first_consensus,provenance_group,max,14,2,4,0.5,12,12;16
external_candidate,3041,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,4,0.25,6,6
external_candidate,3042,shuffled_neighbor_family_first_consensus,provenance_group,max,36,3,4,0.75,3,3;9;15
external_candidate,3043,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,4,0.5,6,6;8
external_candidate,3044,shuffled_neighbor_family_first_consensus,provenance_group,max,37,2,4,0.5,1,1;4
external_candidate,3045,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,4,0.5,3,3;20
external_candidate,3046,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,4,0.5,11,11;15
external_candidate,3047,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,4,0.5,1,1;20
external_candidate,3048,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,4,0.25,5,5
external_candidate,3049,shuffled_neighbor_family_first_consensus,provenance_group,max,29,2,4,0.5,6,6;7
external_candidate,3050,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
